Bloc;Date;Generation;Phase;Rack;Row;Column;Treatment;Line;Fruit_s;Nb_adults;T_counted;T_produced
1b;16/8/2017;6;first_prepool;A';5;5;GF;FR1;Strawberry;19;1;
1b;16/8/2017;6;first_prepool;A';6;5;GF;FR1;Strawberry;21;1;
1b;16/8/2017;6;first_prepool;A';7;5;GF;FR1;Strawberry;41;1;
1b;16/8/2017;6;first_prepool;A';8;5;GF;FR1;Strawberry;31;1;
1b;16/8/2017;6;first_prepool;A';9;5;GF;FR1;Strawberry;32;1;
1b;16/8/2017;6;first_prepool;A';10;5;GF;FR1;Strawberry;21;1;
1b;16/8/2017;6;first_prepool;A';1;6;GF;FR1;Strawberry;22;1;
1b;16/8/2017;6;first_prepool;A';2;6;GF;FR1;Strawberry;39;1;
1b;16/8/2017;6;first_prepool;A';3;6;GF;FR1;Strawberry;29;1;
1b;16/8/2017;6;first_prepool;A';4;6;GF;FR1;Strawberry;29;1;
1b;16/8/2017;6;first_prepool;A';5;6;GF;FR1;Strawberry;56;1;
1b;16/8/2017;6;first_prepool;A';6;6;GF;FR1;Strawberry;27;1;
1b;16/8/2017;6;first_prepool;A';7;6;GF;FR1;Strawberry;42;1;
1b;16/8/2017;6;first_prepool;A';8;6;GF;FR1;Strawberry;32;1;
1b;16/8/2017;6;first_prepool;A;3;9;GF;TO1;Tomato;6;1;
1b;16/8/2017;6;first_prepool;B;4;1;GF;CR1;Cranberry;14;1;
1b;16/8/2017;6;first_prepool;B;5;1;GF;CR1;Cranberry;15;1;
1b;16/8/2017;6;first_prepool;B;6;9;GF;CE2;Cherry;9;1;
1b;16/8/2017;6;first_prepool;B;7;9;GF;CE2;Cherry;20;1;
1b;16/8/2017;6;first_prepool;B;8;9;GF;CE2;Cherry;16;1;
1b;16/8/2017;6;first_prepool;C;3;1;GF;FI2;Fig;0;1;
1b;16/8/2017;6;first_prepool;C;1;4;GF;CE3;Cherry;15;1;
1b;16/8/2017;6;first_prepool;C;2;4;GF;CE3;Cherry;23;1;
1b;16/8/2017;6;first_prepool;C;3;4;GF;CE3;Cherry;39;1;
1b;16/8/2017;6;first_prepool;C;4;4;GF;CE3;Cherry;59;1;
1b;16/8/2017;6;first_prepool;C;5;4;GF;CE3;Cherry;25;1;
1b;16/8/2017;6;first_prepool;C;6;4;GF;CE3;Cherry;17;1;
1b;16/8/2017;6;first_prepool;C;7;4;GF;CE3;Cherry;12;1;
1b;16/8/2017;6;first_prepool;C;8;4;GF;CE3;Cherry;31;1;
1b;16/8/2017;6;first_prepool;C;9;4;GF;CE3;Cherry;11;1;
1b;16/8/2017;6;first_prepool;C;6;9;GF;CR2;Cranberry;8;1;
1b;16/8/2017;6;first_prepool;C;7;9;GF;CR2;Cranberry;14;1;
1b;16/8/2017;6;first_prepool;C;8;9;GF;CR2;Cranberry;8;1;
1b;16/8/2017;6;first_prepool;C;9;9;GF;CR2;Cranberry;8;1;
1b;16/8/2017;6;first_prepool;D;4;3;GF;TO3;Tomato;18;1;
1b;16/8/2017;6;first_prepool;D;5;3;GF;TO3;Tomato;9;1;
1b;16/8/2017;6;first_prepool;D;5;5;GF;FR2;Strawberry;56;1;
1b;16/8/2017;6;first_prepool;D;6;5;GF;FR2;Strawberry;34;1;
1b;16/8/2017;6;first_prepool;D;7;5;GF;FR2;Strawberry;25;1;
1b;16/8/2017;6;first_prepool;D;1;8;GF;CR3;Cranberry;26;1;
1b;16/8/2017;6;first_prepool;D;2;8;GF;CR3;Cranberry;32;1;
1b;16/8/2017;6;first_prepool;D;3;8;GF;CR3;Cranberry;25;1;
1b;16/8/2017;6;first_prepool;D;4;8;GF;CR3;Cranberry;70;1;
1b;16/8/2017;6;first_prepool;D;5;8;GF;CR3;Cranberry;40;1;
1b;16/8/2017;6;first_prepool;D;6;8;GF;CR3;Cranberry;40;1;
1b;16/8/2017;6;first_prepool;D;7;8;GF;CR3;Cranberry;23;1;
1b;16/8/2017;6;first_prepool;D;8;8;GF;CR3;Cranberry;33;1;
1b;16/8/2017;6;first_prepool;D;9;8;GF;CR3;Cranberry;28;1;
1b;16/8/2017;6;first_prepool;D;10;8;GF;CR3;Cranberry;14;1;
1b;16/8/2017;6;first_prepool;D;3;9;GF;RA3;Grape;3;1;
2b;18/8/2017;6;first_prepool;E;4;3;GF;EG3;Rosehips;6;1;
2b;18/8/2017;6;first_prepool;E;5;3;GF;EG3;Rosehips;13;1;
2b;18/8/2017;6;first_prepool;E;6;5;GF;CR4;Cranberry;30;1;
2b;18/8/2017;6;first_prepool;E;7;5;GF;CR4;Cranberry;38;1;
2b;18/8/2017;6;first_prepool;E;8;5;GF;CR4;Cranberry;28;1;
2b;18/8/2017;6;first_prepool;E;9;5;GF;CR4;Cranberry;12;1;
2b;18/8/2017;6;first_prepool;E;3;7;GF;FI3;Fig;30;1;
2b;18/8/2017;6;first_prepool;F;6;3;GF;FR3;Strawberry;13;1;
2b;18/8/2017;6;first_prepool;F;7;3;GF;FR3;Strawberry;37;1;
2b;18/8/2017;6;first_prepool;F;8;3;GF;FR3;Strawberry;22;1;
2b;18/8/2017;6;first_prepool;F;9;3;GF;FR3;Strawberry;42;1;
2b;18/8/2017;6;first_prepool;F;10;3;GF;FR3;Strawberry;13;1;
2b;18/8/2017;6;first_prepool;F;6;5;GF;CE4;Cherry;19;1;
2b;18/8/2017;6;first_prepool;F;7;5;GF;CE4;Cherry;27;1;
2b;18/8/2017;6;first_prepool;F;8;5;GF;CE4;Cherry;11;1;
2b;18/8/2017;6;first_prepool;F;9;5;GF;CE4;Cherry;25;1;
2b;18/8/2017;6;first_prepool;F;10;5;GF;CE4;Cherry;33;1;
2b;18/8/2017;6;first_prepool;F;3;9;GF;EG4;Rosehips;0;1;
2b;18/8/2017;6;first_prepool;G;1;2;GF;FR4;Strawberry;62;1;
2b;18/8/2017;6;first_prepool;G;2;2;GF;FR4;Strawberry;60;1;
2b;18/8/2017;6;first_prepool;G;3;2;GF;FR4;Strawberry;42;1;
2b;18/8/2017;6;first_prepool;G;4;2;GF;FR4;Strawberry;64;1;
2b;18/8/2017;6;first_prepool;G;5;2;GF;FR4;Strawberry;48;1;
2b;18/8/2017;6;first_prepool;G;6;2;GF;FR4;Strawberry;45;1;
2b;18/8/2017;6;first_prepool;G;7;2;GF;FR4;Strawberry;61;1;
2b;18/8/2017;6;first_prepool;G;8;2;GF;FR4;Strawberry;19;1;
2b;18/8/2017;6;first_prepool;H;6;3;GF;CR5;Cranberry;27;1;
2b;18/8/2017;6;first_prepool;H;7;3;GF;CR5;Cranberry;39;1;
2b;18/8/2017;6;first_prepool;H;8;3;GF;CR5;Cranberry;35;1;
2b;18/8/2017;6;first_prepool;H;9;3;GF;CR5;Cranberry;37;1;
2b;18/8/2017;6;first_prepool;H;3;7;GF;CE5;Cherry;3;1;
2b;18/8/2017;6;first_prepool;H;4;9;GF;FR5;Strawberry;13;1;
2b;18/8/2017;6;first_prepool;H;5;9;GF;FR5;Strawberry;8;1;
1c;17/8/2017;6;first_prepool;A;5;2;GF;CE1;Cherry;23;1;
1c;17/8/2017;6;first_prepool;A;6;2;GF;CE1;Cherry;40;1;
1c;17/8/2017;6;first_prepool;A;7;2;GF;CE1;Cherry;27;1;
1c;17/8/2017;6;first_prepool;A;8;2;GF;CE1;Cherry;17;1;
1c;17/8/2017;6;first_prepool;A;9;2;GF;CE1;Cherry;32;1;
1c;17/8/2017;6;first_prepool;A;10;2;GF;CE1;Cherry;25;1;
1c;17/8/2017;6;first_prepool;A;7;3;GF;FI1;Fig;4;1;
1c;17/8/2017;6;first_prepool;A;8;3;GF;FI1;Fig;16;1;
1c;17/8/2017;6;first_prepool;A;1;7;GF;FR1;Strawberry;28;1;
1c;17/8/2017;6;first_prepool;A;2;7;GF;FR1;Strawberry;25;1;
1c;17/8/2017;6;first_prepool;A;3;7;GF;FR1;Strawberry;25;1;
1c;17/8/2017;6;first_prepool;A;4;7;GF;FR1;Strawberry;7;1;
1c;17/8/2017;6;first_prepool;A;5;7;GF;FR1;Strawberry;31;1;
1c;17/8/2017;6;first_prepool;A;6;7;GF;FR1;Strawberry;18;1;
1c;17/8/2017;6;first_prepool;A;7;7;GF;FR1;Strawberry;21;1;
1c;17/8/2017;6;first_prepool;A;8;7;GF;FR1;Strawberry;50;1;
1c;17/8/2017;6;first_prepool;A;9;7;GF;FR1;Strawberry;17;1;
1c;17/8/2017;6;first_prepool;A;10;7;GF;FR1;Strawberry;24;1;
1c;17/8/2017;6;first_prepool;A;1;8;GF;FR1;Strawberry;8;1;
1c;17/8/2017;6;first_prepool;A;2;8;GF;FR1;Strawberry;36;1;
1c;17/8/2017;6;first_prepool;A;3;8;GF;FR1;Strawberry;34;1;
1c;17/8/2017;6;first_prepool;A;4;8;GF;FR1;Strawberry;27;1;
1c;17/8/2017;6;first_prepool;A;5;8;GF;FR1;Strawberry;54;1;
1c;17/8/2017;6;first_prepool;A;6;8;GF;FR1;Strawberry;36;1;
1c;17/8/2017;6;first_prepool;A;7;8;GF;FR1;Strawberry;32;1;
1c;17/8/2017;6;first_prepool;A;8;8;GF;FR1;Strawberry;41;1;
1c;17/8/2017;6;first_prepool;A;5;9;GF;TO1;Tomato;7;1;
1c;17/8/2017;6;first_prepool;B;7;1;GF;CR1;Cranberry;21;1;
1c;17/8/2017;6;first_prepool;B;8;1;GF;CR1;Cranberry;13;1;
1c;17/8/2017;6;first_prepool;B;1;10;GF;CE2;Cherry;27;1;
1c;17/8/2017;6;first_prepool;B;2;10;GF;CE2;Cherry;10;1;
1c;17/8/2017;6;first_prepool;B;3;10;GF;CE2;Cherry;38;1;
1c;17/8/2017;6;first_prepool;C;5;1;GF;FI2;Fig;8;1;
1c;17/8/2017;6;first_prepool;C;1;5;GF;CE3;Cherry;2;1;
1c;17/8/2017;6;first_prepool;C;2;5;GF;CE3;Cherry;39;1;
1c;17/8/2017;6;first_prepool;C;3;5;GF;CE3;Cherry;16;1;
1c;17/8/2017;6;first_prepool;C;4;5;GF;CE3;Cherry;23;1;
1c;17/8/2017;6;first_prepool;C;5;5;GF;CE3;Cherry;36;1;
1c;17/8/2017;6;first_prepool;C;6;5;GF;CE3;Cherry;14;1;
1c;17/8/2017;6;first_prepool;C;7;5;GF;CE3;Cherry;31;1;
1c;17/8/2017;6;first_prepool;C;8;5;GF;CE3;Cherry;56;1;
1c;17/8/2017;6;first_prepool;C;9;5;GF;CE3;Cherry;18;1;
1c;17/8/2017;6;first_prepool;C;1;9;GF;CR2;Cranberry;14;1;
1c;17/8/2017;6;first_prepool;C;2;9;GF;CR2;Cranberry;16;1;
1c;17/8/2017;6;first_prepool;C;3;9;GF;CR2;Cranberry;9;1;
1c;17/8/2017;6;first_prepool;C;4;9;GF;CR2;Cranberry;17;1;
1c;17/8/2017;6;first_prepool;D;7;3;GF;TO3;Tomato;5;1;
1c;17/8/2017;6;first_prepool;D;8;3;GF;TO3;Tomato;0;1;
1c;17/8/2017;6;first_prepool;D;9;5;GF;FR2;Strawberry;15;1;
1c;17/8/2017;6;first_prepool;D;10;5;GF;FR2;Strawberry;24;1;
1c;17/8/2017;6;first_prepool;D;1;6;GF;FR2;Strawberry;34;1;
1c;17/8/2017;6;first_prepool;D;1;1;GF;CR3;Cranberry;16;1;
1c;17/8/2017;6;first_prepool;D;2;1;GF;CR3;Cranberry;23;1;
1c;17/8/2017;6;first_prepool;D;3;1;GF;CR3;Cranberry;30;1;
1c;17/8/2017;6;first_prepool;D;4;1;GF;CR3;Cranberry;19;1;
1c;17/8/2017;6;first_prepool;D;5;1;GF;CR3;Cranberry;32;1;
1c;17/8/2017;6;first_prepool;D;6;1;GF;CR3;Cranberry;32;1;
1c;17/8/2017;6;first_prepool;D;7;1;GF;CR3;Cranberry;42;1;
1c;17/8/2017;6;first_prepool;D;8;1;GF;CR3;Cranberry;52;1;
1c;17/8/2017;6;first_prepool;D;9;1;GF;CR3;Cranberry;32;1;
1c;17/8/2017;6;first_prepool;D;10;1;GF;CR3;Cranberry;30;1;
1c;17/8/2017;6;first_prepool;D;6;9;GF;RA3;Grape;0;1;
2c;19/8/2017;6;first_prepool;E;7;3;GF;EG3;Rosehips;22;1;
2c;19/8/2017;6;first_prepool;E;8;3;GF;EG3;Rosehips;21;1;
2c;19/8/2017;6;first_prepool;E;1;6;GF;CR4;Cranberry;20;1;
2c;19/8/2017;6;first_prepool;E;2;6;GF;CR4;Cranberry;24;1;
2c;19/8/2017;6;first_prepool;E;3;6;GF;CR4;Cranberry;36;1;
2c;19/8/2017;6;first_prepool;E;4;6;GF;CR4;Cranberry;24;1;
2c;19/8/2017;6;first_prepool;E;5;7;GF;FI3;Fig;34;1;
2c;19/8/2017;6;first_prepool;F;1;4;GF;FR3;Strawberry;16;1;
2c;19/8/2017;6;first_prepool;F;2;4;GF;FR3;Strawberry;29;1;
2c;19/8/2017;6;first_prepool;F;3;4;GF;FR3;Strawberry;6;1;
2c;19/8/2017;6;first_prepool;F;4;4;GF;FR3;Strawberry;24;1;
2c;19/8/2017;6;first_prepool;F;5;4;GF;FR3;Strawberry;28;1;
2c;19/8/2017;6;first_prepool;F;1;6;GF;CE4;Cherry;59;1;
2c;19/8/2017;6;first_prepool;F;2;6;GF;CE4;Cherry;5;1;
2c;19/8/2017;6;first_prepool;F;3;6;GF;CE4;Cherry;17;1;
2c;19/8/2017;6;first_prepool;F;4;6;GF;CE4;Cherry;13;1;
2c;19/8/2017;6;first_prepool;F;5;6;GF;CE4;Cherry;24;1;
2c;19/8/2017;6;first_prepool;F;5;9;GF;EG4;Rosehips;1;1;
2c;19/8/2017;6;first_prepool;G;1;3;GF;FR4;Strawberry;27;1;
2c;19/8/2017;6;first_prepool;G;2;3;GF;FR4;Strawberry;63;1;
2c;19/8/2017;6;first_prepool;G;3;3;GF;FR4;Strawberry;40;1;
2c;19/8/2017;6;first_prepool;G;4;3;GF;FR4;Strawberry;40;1;
2c;19/8/2017;6;first_prepool;G;5;3;GF;FR4;Strawberry;73;1;
2c;19/8/2017;6;first_prepool;G;6;3;GF;FR4;Strawberry;46;1;
2c;19/8/2017;6;first_prepool;G;7;3;GF;FR4;Strawberry;39;1;
2c;19/8/2017;6;first_prepool;G;8;3;GF;FR4;Strawberry;64;1;
2c;19/8/2017;6;first_prepool;H;1;4;GF;CR5;Cranberry;19;1;
2c;19/8/2017;6;first_prepool;H;2;4;GF;CR5;Cranberry;22;1;
2c;19/8/2017;6;first_prepool;H;3;4;GF;CR5;Cranberry;32;1;
2c;19/8/2017;6;first_prepool;H;4;4;GF;CR5;Cranberry;30;1;
2c;19/8/2017;6;first_prepool;H;5;7;GF;CE5;Cherry;0;1;
2c;19/8/2017;6;first_prepool;H;7;9;GF;FR5;Strawberry;15;1;
2c;19/8/2017;6;first_prepool;H;8;9;GF;FR5;Strawberry;9;1;
1a;15/8/2017;6;first_prepool;A;1;1;GF;CE1;Cherry;33;1;
1a;15/8/2017;6;first_prepool;A;2;1;GF;CE1;Cherry;30;1;
1a;15/8/2017;6;first_prepool;A;3;1;GF;CE1;Cherry;56;1;
1a;15/8/2017;6;first_prepool;A;4;1;GF;CE1;Cherry;30;1;
1a;15/8/2017;6;first_prepool;A;5;1;GF;CE1;Cherry;26;1;
1a;15/8/2017;6;first_prepool;A;6;1;GF;CE1;Cherry;18;1;
1a;15/8/2017;6;first_prepool;A;2;3;GF;FI1;Fig;1;1;
1a;15/8/2017;6;first_prepool;A';1;3;GF;FR1;Strawberry;28;1;
1a;15/8/2017;6;first_prepool;A';2;3;GF;FR1;Strawberry;43;1;
1a;15/8/2017;6;first_prepool;A';3;3;GF;FR1;Strawberry;49;1;
1a;15/8/2017;6;first_prepool;A';4;3;GF;FR1;Strawberry;45;1;
1a;15/8/2017;6;first_prepool;A';5;3;GF;FR1;Strawberry;26;1;
1a;15/8/2017;6;first_prepool;A';6;3;GF;FR1;Strawberry;20;1;
1a;15/8/2017;6;first_prepool;A';7;3;GF;FR1;Strawberry;32;1;
1a;15/8/2017;6;first_prepool;A';8;3;GF;FR1;Strawberry;28;1;
1a;15/8/2017;6;first_prepool;A';9;3;GF;FR1;Strawberry;39;1;
1a;15/8/2017;6;first_prepool;A';10;3;GF;FR1;Strawberry;42;1;
1a;15/8/2017;6;first_prepool;A';1;4;GF;FR1;Strawberry;9;1;
1a;15/8/2017;6;first_prepool;A';2;4;GF;FR1;Strawberry;40;1;
1a;15/8/2017;6;first_prepool;A';3;4;GF;FR1;Strawberry;29;1;
1a;15/8/2017;6;first_prepool;A';4;4;GF;FR1;Strawberry;65;1;
1a;15/8/2017;6;first_prepool;A';5;4;GF;FR1;Strawberry;66;1;
1a;15/8/2017;6;first_prepool;A';6;4;GF;FR1;Strawberry;36;1;
1a;15/8/2017;6;first_prepool;A';7;4;GF;FR1;Strawberry;45;1;
1a;15/8/2017;6;first_prepool;A';8;4;GF;FR1;Strawberry;37;1;
1a;15/8/2017;6;first_prepool;B;1;1;GF;CR1;Cranberry;20;1;
1a;15/8/2017;6;first_prepool;B;1;9;GF;CE2;Cherry;16;1;
1a;15/8/2017;6;first_prepool;B;2;9;GF;CE2;Cherry;14;1;
1a;15/8/2017;6;first_prepool;C;1;3;GF;CE3;Cherry;16;1;
1a;15/8/2017;6;first_prepool;C;2;3;GF;CE3;Cherry;23;1;
1a;15/8/2017;6;first_prepool;C;3;3;GF;CE3;Cherry;37;1;
1a;15/8/2017;6;first_prepool;C;4;3;GF;CE3;Cherry;20;1;
1a;15/8/2017;6;first_prepool;C;5;3;GF;CE3;Cherry;34;1;
1a;15/8/2017;6;first_prepool;C;6;3;GF;CE3;Cherry;25;1;
1a;15/8/2017;6;first_prepool;C;7;3;GF;CE3;Cherry;13;1;
1a;15/8/2017;6;first_prepool;C;8;3;GF;CE3;Cherry;35;1;
1a;15/8/2017;6;first_prepool;C;1;9;GF;CR2;Cranberry;34;1;
1a;15/8/2017;6;first_prepool;C;2;9;GF;CR2;Cranberry;34;1;
1a;15/8/2017;6;first_prepool;C;3;9;GF;CR2;Cranberry;28;1;
1a;15/8/2017;6;first_prepool;D;1;3;GF;TO3;Tomato;13;1;
1a;15/8/2017;6;first_prepool;D;1;5;GF;FR2;Strawberry;36;1;
1a;15/8/2017;6;first_prepool;D;2;5;GF;FR2;Strawberry;38;1;
1a;15/8/2017;6;first_prepool;D;1;7;GF;CR3;Cranberry;47;1;
1a;15/8/2017;6;first_prepool;D;2;7;GF;CR3;Cranberry;53;1;
1a;15/8/2017;6;first_prepool;D;3;7;GF;CR3;Cranberry;49;1;
1a;15/8/2017;6;first_prepool;D;4;7;GF;CR3;Cranberry;35;1;
1a;15/8/2017;6;first_prepool;D;5;7;GF;CR3;Cranberry;64;1;
1a;15/8/2017;6;first_prepool;D;6;7;GF;CR3;Cranberry;18;1;
1a;15/8/2017;6;first_prepool;D;7;7;GF;CR3;Cranberry;30;1;
1a;15/8/2017;6;first_prepool;D;8;7;GF;CR3;Cranberry;46;1;
1a;15/8/2017;6;first_prepool;D;9;7;GF;CR3;Cranberry;7;1;
1a;15/8/2017;6;first_prepool;D;1;9;GF;RA3;Grape;3;1;
2a;17/8/2017;6;first_prepool;E;1;3;GF;EG3;Rosehips;3;1;
2a;17/8/2017;6;first_prepool;E;2;3;GF;EG3;Rosehips;16;1;
2a;17/8/2017;6;first_prepool;E;1;5;GF;CR4;Cranberry;36;1;
2a;17/8/2017;6;first_prepool;E;2;5;GF;CR4;Cranberry;34;1;
2a;17/8/2017;6;first_prepool;E;3;5;GF;CR4;Cranberry;14;1;
2a;17/8/2017;6;first_prepool;E;1;7;GF;FI3;Fig;22;1;
2a;17/8/2017;6;first_prepool;F;1;3;GF;FR3;Strawberry;23;1;
2a;17/8/2017;6;first_prepool;F;2;3;GF;FR3;Strawberry;26;1;
2a;17/8/2017;6;first_prepool;F;3;3;GF;FR3;Strawberry;11;1;
2a;17/8/2017;6;first_prepool;F;4;3;GF;FR3;Strawberry;22;1;
2a;17/8/2017;6;first_prepool;F;1;5;GF;CE4;Cherry;15;1;
2a;17/8/2017;6;first_prepool;F;2;5;GF;CE4;Cherry;29;1;
2a;17/8/2017;6;first_prepool;F;3;5;GF;CE4;Cherry;9;1;
2a;17/8/2017;6;first_prepool;F;4;5;GF;CE4;Cherry;11;1;
2a;17/8/2017;6;first_prepool;F;1;9;GF;EG4;Rosehips;7;1;
2a;17/8/2017;6;first_prepool;G;1;1;GF;FR4;Strawberry;21;1;
2a;17/8/2017;6;first_prepool;G;2;1;GF;FR4;Strawberry;42;1;
2a;17/8/2017;6;first_prepool;G;3;1;GF;FR4;Strawberry;25;1;
2a;17/8/2017;6;first_prepool;G;4;1;GF;FR4;Strawberry;66;1;
2a;17/8/2017;6;first_prepool;G;5;1;GF;FR4;Strawberry;26;1;
2a;17/8/2017;6;first_prepool;G;6;1;GF;FR4;Strawberry;32;1;
2a;17/8/2017;6;first_prepool;G;7;1;GF;FR4;Strawberry;38;1;
2a;17/8/2017;6;first_prepool;H;1;3;GF;CR5;Cranberry;12;1;
2a;17/8/2017;6;first_prepool;H;2;3;GF;CR5;Cranberry;18;1;
2a;17/8/2017;6;first_prepool;H;3;3;GF;CR5;Cranberry;27;1;
2a;17/8/2017;6;first_prepool;H;1;9;GF;FR5;Strawberry;14;1;
2D;5/9/2017;7;first_prepool;NA;1;1;Rosehips;EG3;Rosehips;43;1;
2D;5/9/2017;7;first_prepool;NA;1;1;Rosehips;EG3;Rosehips;39;1;
2D;5/9/2017;7;first_prepool;NA;2;2;Cranberry;CR4;Cranberry;25;1;
2D;5/9/2017;7;first_prepool;NA;1;3;Fig;FI3;Fig;22;1;
2D;5/9/2017;7;first_prepool;NA;2;4;Strawberry;FR3;Strawberry;45;1;
2D;5/9/2017;7;first_prepool;NA;5;4;Strawberry;FR3;Strawberry;36;1;
2D;5/9/2017;7;first_prepool;NA;1;5;Cherry;CE4;Cherry;26;1;
2D;5/9/2017;7;first_prepool;NA;1;6;Strawberry;FR4;Strawberry;61;1;
2D;5/9/2017;7;first_prepool;NA;4;6;Strawberry;FR4;Strawberry;86;1;
2D;5/9/2017;7;first_prepool;NA;2;7;Strawberry;FR4;Strawberry;37;1;
2D;5/9/2017;7;first_prepool;NA;5;7;Strawberry;FR4;Strawberry;41;1;
2D;5/9/2017;7;first_prepool;NA;1;8;Cranberry;CR5;Cranberry;30;1;
2D;5/9/2017;7;first_prepool;NA;3;8;Cranberry;CR5;Cranberry;54;1;
2D;5/9/2017;7;first_prepool;NA;1;9;Strawberry;FR5;Strawberry;26;1;
2B;8/9/2017;7;first_prepool;NA;1;1;Cranberry;CR4;Cranberry;40;1;
2B;8/9/2017;7;first_prepool;NA;4;1;Cranberry;CR4;Cranberry;38;1;
2B;8/9/2017;7;first_prepool;NA;2;2;Strawberry;FR3;Strawberry;9;1;
2B;8/9/2017;7;first_prepool;NA;4;2;Strawberry;FR3;Strawberry;52;1;
2B;8/9/2017;7;first_prepool;NA;2;3;Cherry;CE4;Cherry;14;1;
2B;8/9/2017;7;first_prepool;NA;3;3;Cherry;CE4;Cherry;19;1;
2B;8/9/2017;7;first_prepool;NA;1;4;Strawberry;FR4;Strawberry;57;1;
2B;8/9/2017;7;first_prepool;NA;3;4;Strawberry;FR4;Strawberry;86;1;
2B;8/9/2017;7;first_prepool;NA;2;5;Strawberry;FR4;Strawberry;56;1;
2B;8/9/2017;7;first_prepool;NA;5;5;Strawberry;FR4;Strawberry;42;1;
2B;8/9/2017;7;first_prepool;NA;8;5;Strawberry;FR4;Strawberry;43;1;
2B;8/9/2017;7;first_prepool;NA;3;6;Cranberry;CR5;Cranberry;23;1;
2B;8/9/2017;7;first_prepool;NA;5;6;Cranberry;CR5;Cranberry;22;1;
2B;8/9/2017;7;first_prepool;NA;1;7;Rosehips;EG3;Rosehips;10;1;
2B;8/9/2017;7;first_prepool;NA;1;8;Fig;FI3;Fig;52;1;
2B;8/9/2017;7;first_prepool;NA;1;9;Strawberry;FR5;Strawberry;43;1;
2C;9/9/2017;7;first_prepool;NA;1;1;Rosehips;EG3;Rosehips;11;1;
2C;9/9/2017;7;first_prepool;NA;1;1;Rosehips;EG3;Rosehips;103;1;
2C;9/9/2017;7;first_prepool;NA;3;2;Cranberry;CR4;Cranberry;54;1;
2C;9/9/2017;7;first_prepool;NA;1;3;Fig;FI3;Fig;9;1;
2C;9/9/2017;7;first_prepool;NA;1;4;Strawberry;FR3;Strawberry;24;1;
2C;9/9/2017;7;first_prepool;NA;4;4;Strawberry;FR3;Strawberry;29;1;
2C;9/9/2017;7;first_prepool;NA;3;5;Cherry;CE4;Cherry;30;1;
2C;9/9/2017;7;first_prepool;NA;2;6;Strawberry;FR4;Strawberry;0;1;
2C;9/9/2017;7;first_prepool;NA;5;6;Strawberry;FR4;Strawberry;44;1;
2C;9/9/2017;7;first_prepool;NA;1;7;Strawberry;FR4;Strawberry;34;1;
2C;9/9/2017;7;first_prepool;NA;4;7;Strawberry;FR4;Strawberry;9;1;
2C;9/9/2017;7;first_prepool;NA;6;7;Strawberry;FR4;Strawberry;101;1;
2C;9/9/2017;7;first_prepool;NA;3;8;Cranberry;CR5;Cranberry;25;1;
2C;9/9/2017;7;first_prepool;NA;4;8;Cranberry;CR5;Cranberry;39;1;
2A;7/9/2017;7;first_prepool;NA;1;1;Rosehips;EG3;Rosehips;81;1;
2A;7/9/2017;7;first_prepool;NA;2;2;Cranberry;CR4;Cranberry;40;1;
2A;7/9/2017;7;first_prepool;NA;4;2;Cranberry;CR4;Cranberry;26;1;
2A;7/9/2017;7;first_prepool;NA;1;3;Fig;FI3;Fig;36;1;
2A;7/9/2017;7;first_prepool;NA;2;4;Strawberry;FR3;Strawberry;34;1;
2A;7/9/2017;7;first_prepool;NA;3;5;Cherry;CE4;Cherry;53;1;
2A;7/9/2017;7;first_prepool;NA;2;6;Strawberry;FR4;Strawberry;24;1;
2A;7/9/2017;7;first_prepool;NA;5;6;Strawberry;FR4;Strawberry;83;1;
2A;7/9/2017;7;first_prepool;NA;3;7;Strawberry;FR4;Strawberry;72;1;
2A;7/9/2017;7;first_prepool;NA;6;7;Strawberry;FR4;Strawberry;45;1;
2A;7/9/2017;7;first_prepool;NA;3;8;Cranberry;CR5;Cranberry;28;1;
1A;5/9/2017;7;first_prepool;NA;1;2;Strawberry;FR1;Strawberry;31;1;
1A;5/9/2017;7;first_prepool;NA;1;5;Cranberry;CR1;Cranberry;28;1;
1A;5/9/2017;7;first_prepool;NA;1;6;Cherry;CE2;Cherry;3;1;
1A;5/9/2017;7;first_prepool;NA;1;8;Cranberry;CR2;Cranberry;3;1;
1A;5/9/2017;7;first_prepool;NA;1;9;Strawberry;FR2;Strawberry;13;1;
1A;5/9/2017;7;first_prepool;NA;2;3;Strawberry;FR1;Strawberry;29;1;
1A;5/9/2017;7;first_prepool;NA;2;10;Cranberry;CR3;Cranberry;17;1;
1A;5/9/2017;7;first_prepool;NA;3;1;Cherry;CE1;Cherry;23;1;
1A;5/9/2017;7;first_prepool;NA;3;4;Strawberry;FR1;Strawberry;18;1;
1A;5/9/2017;7;first_prepool;NA;3;7;Cherry;CE3;Cherry;10;1;
1A;5/9/2017;7;first_prepool;NA;4;3;Strawberry;FR1;Strawberry;15;1;
1A;5/9/2017;7;first_prepool;NA;4;8;Cranberry;CR2;Cranberry;2;1;
1A;5/9/2017;7;first_prepool;NA;5;2;Strawberry;FR1;Strawberry;46;1;
1A;5/9/2017;7;first_prepool;NA;5;10;Cranberry;CR3;Cranberry;17;1;
1A;5/9/2017;7;first_prepool;NA;6;1;Cherry;CE1;Cherry;5;1;
1A;5/9/2017;7;first_prepool;NA;6;3;Strawberry;FR1;Strawberry;22;1;
1A;5/9/2017;7;first_prepool;NA;6;7;Cherry;CE3;Cherry;43;1;
